147,-1,919.63,157.91,967.83,219.88,0.67,0
147,-1,824.08,194.78,1241.29,369.33,0.91,2
147,-1,0.20,203.03,226.23,372.67,0.90,2
147,-1,671.97,171.08,831.26,281.56,0.90,2
147,-1,362.26,182.99,414.75,231.13,0.81,2
147,-1,336.28,191.14,389.37,252.56,0.79,2
147,-1,193.56,176.65,345.77,291.85,0.79,2
147,-1,628.97,178.57,695.18,247.81,0.67,2
148,-1,953.86,155.78,1003.00,255.29,0.78,0
148,-1,561.50,169.77,598.60,265.30,0.73,0
148,-1,0.58,202.68,210.50,371.40,0.92,2
148,-1,684.15,169.64,858.33,287.81,0.90,2
148,-1,865.11,199.02,1241.34,367.43,0.90,2
148,-1,364.42,180.79,419.85,229.74,0.83,2
148,-1,336.36,189.11,394.78,254.13,0.83,2
148,-1,637.26,177.06,709.67,248.75,0.75,2
148,-1,172.72,175.42,344.05,295.23,0.73,2
148,-1,615.38,175.90,667.48,230.12,0.64,2
149,-1,992.31,154.13,1046.98,277.71,0.82,0
149,-1,566.67,170.44,602.59,265.29,0.78,0
149,-1,907.40,210.34,1240.63,370.25,0.93,2
149,-1,0.68,206.44,188.43,369.02,0.92,2
149,-1,698.62,169.81,888.64,297.35,0.91,2
149,-1,154.29,175.25,340.94,301.76,0.85,2
149,-1,648.96,176.22,730.54,255.15,0.82,2
149,-1,331.36,189.01,395.40,255.41,0.82,2
149,-1,366.36,180.34,423.20,230.14,0.80,2
149,-1,627.21,177.22,680.86,230.35,0.66,2
150,-1,1037.26,154.94,1095.20,289.85,0.84,0
150,-1,571.30,172.40,606.51,264.26,0.75,0
150,-1,713.00,172.34,922.50,310.68,0.91,2
150,-1,0.68,212.25,162.94,370.42,0.90,2
150,-1,979.43,252.72,1241.22,371.64,0.89,2
150,-1,366.83,182.11,425.84,233.36,0.81,2
150,-1,326.66,191.61,395.89,260.46,0.78,2
150,-1,656.25,178.60,747.24,260.39,0.76,2
150,-1,127.18,175.91,338.66,312.66,0.74,2
151,-1,576.47,171.88,613.06,261.32,0.80,0
151,-1,1090.30,156.04,1161.83,305.73,0.79,0
151,-1,728.13,173.92,961.83,325.73,0.92,2
151,-1,0.67,219.46,128.02,371.97,0.89,2
151,-1,666.60,178.65,762.71,272.33,0.84,2
151,-1,91.03,177.14,330.03,326.24,0.84,2
151,-1,319.23,193.50,395.64,265.43,0.80,2
151,-1,369.24,185.38,429.29,238.24,0.78,2
152,-1,1152.55,157.62,1240.11,325.67,0.80,0
152,-1,580.82,173.65,615.68,267.18,0.76,0
152,-1,742.28,176.51,1007.44,345.13,0.91,2
152,-1,44.16,180.75,322.27,336.06,0.87,2
152,-1,310.46,196.23,394.54,274.67,0.84,2
152,-1,676.63,183.26,778.47,271.94,0.83,2
152,-1,0.35,226.08,87.32,372.45,0.81,2
152,-1,369.05,188.21,430.22,243.66,0.77,2
153,-1,584.89,177.14,619.19,267.18,0.78,0
153,-1,758.90,176.96,1062.95,361.75,0.93,2
153,-1,685.33,182.47,797.82,279.07,0.86,2
153,-1,299.73,197.75,390.50,277.88,0.85,2
153,-1,0.00,181.37,310.27,353.18,0.79,2
153,-1,364.16,189.51,430.89,246.77,0.78,2
153,-1,0.10,272.27,32.64,372.61,0.67,2
153,-1,661.35,185.75,712.37,250.54,0.67,2
153,-1,425.79,182.85,480.79,218.49,0.62,2
